open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore 
1617440400000,2095.35000000,2107.00000000,2067.28000000,2107.00000000,33590.97387000,1617443999999,70241649.46018170,43016,15360.83211000,32123638.26060590,0
1617444000000,2106.99000000,2117.52000000,2096.99000000,2097.20000000,18928.71234000,1617447599999,39877768.63896560,29348,9222.00303000,19431094.61201980,0
1617447600000,2097.17000000,2106.72000000,2095.27000000,2096.44000000,19913.68176000,1617451199999,41832575.76080380,24103,10300.46766000,21639579.32096300,0
1617451200000,2096.44000000,2110.01000000,2088.41000000,2104.24000000,18327.99758000,1617454799999,38495034.93852990,25253,8899.46389000,18693711.35502530,0
1617454800000,2104.21000000,2117.07000000,2098.26000000,2116.53000000,22019.95477000,1617458399999,46453102.91838050,28774,10360.63017000,21855153.59104750,0
1617458400000,2116.54000000,2117.80000000,2090.77000000,2091.48000000,32286.13669000,1617461999999,67992527.90496750,40582,11807.94292000,24876202.77955230,0
1617462000000,2091.59000000,2098.08000000,2069.18000000,2070.98000000,44429.54738000,1617465599999,92740935.59917460,50682,21183.22571000,44237874.72691230,0
1617465600000,2071.00000000,2094.90000000,2049.25000000,2070.60000000,38936.24504000,1617469199999,80809242.27352620,55462,18547.25622000,38513499.92702050,0
1617469200000,2070.41000000,2075.86000000,2021.31000000,2032.11000000,68119.17249000,1617472799999,139390262.85518260,77444,31854.01328000,65210868.75217380,0
1617472800000,2032.06000000,2068.29000000,1996.30000000,2067.87000000,69896.08449000,1617476399999,142318196.48408160,82618,32953.23716000,67163822.48344520,0
1617476400000,2068.18000000,2095.69000000,2064.13000000,2095.29000000,33530.10495000,1617479999999,69726492.98163150,73556,17007.98394000,35374539.36652320,0
1617480000000,2095.16000000,2095.44000000,2040.00000000,2060.66000000,28658.42565000,1617483599999,59373294.78190150,86250,12902.82393000,26722357.39864020,0
1617483600000,2060.61000000,2083.00000000,2025.31000000,2033.43000000,32853.96229000,1617487199999,67445667.13456550,66963,15300.43054000,31408332.47517740,0
1617487200000,2033.21000000,2050.50000000,2008.16000000,2033.65000000,36925.10600000,1617490799999,74895315.17486140,53816,18566.08450000,37678327.22210310,0
1617490800000,2033.46000000,2049.16000000,2007.28000000,2008.52000000,34780.35145000,1617494399999,70457941.48065130,65754,17109.41138000,34665194.56098190,0
1617494400000,2008.59000000,2024.90000000,1975.24000000,2001.76000000,45427.87487000,1617497999999,91207190.14467990,86565,21308.52331000,42814061.41916520,0
1617498000000,2001.41000000,2016.64000000,1979.00000000,2010.64000000,48862.48500000,1617501599999,97462752.02248240,48047,27945.29919000,55720376.61894480,0
1617501600000,2010.42000000,2022.77000000,2010.09000000,2013.56000000,17447.64144000,1617505199999,35195606.99468330,19768,10020.25469000,20211333.58144030,0
1617505200000,2013.56000000,2019.65000000,1998.03000000,2015.27000000,19973.28082000,1617508799999,40121730.03466690,20676,10013.90571000,20116478.40471960,0
1617508800000,2015.57000000,2022.77000000,2008.78000000,2012.87000000,17182.29098000,1617512399999,34639574.78257820,19944,8810.23378000,17762435.67145910,0
1617512400000,2013.01000000,2022.77000000,2005.00000000,2014.17000000,14950.28039000,1617515999999,30102729.97182410,19410,8281.50826000,16675736.21899250,0
1617516000000,2014.16000000,2018.88000000,2002.32000000,2018.76000000,17542.06202000,1617519599999,35287723.87647610,21220,8410.66207000,16921595.46390980,0
1617519600000,2018.88000000,2034.59000000,2012.99000000,2034.58000000,25954.40203000,1617523199999,52466314.09774820,52917,13070.97870000,26430825.47974520,0
1617523200000,2034.59000000,2045.00000000,2028.39000000,2036.82000000,25627.32491000,1617526799999,52236245.20634600,38130,14887.37472000,30349610.85971020,0
1617526800000,2036.78000000,2061.35000000,2036.76000000,2058.16000000,25372.56335000,1617530399999,51943053.21428180,48313,13396.18228000,27424913.66148700,0
1617530400000,2058.16000000,2063.49000000,2046.22000000,2055.06000000,16117.83333000,1617533999999,33118170.68105880,25092,8393.26498000,17247084.26774490,0
1617534000000,2055.06000000,2060.66000000,2038.72000000,2043.13000000,18858.94902000,1617537599999,38675371.59040640,45414,9056.77556000,18575574.58749050,0
1617537600000,2043.19000000,2072.82000000,2032.96000000,2066.64000000,25273.49190000,1617541199999,51962802.80316060,33664,13287.82247000,27337659.94297340,0
1617541200000,2066.64000000,2085.48000000,2066.64000000,2081.52000000,22818.29618000,1617544799999,47421507.16351730,34760,12290.30353000,25541097.01769960,0
1617544800000,2081.51000000,2091.80000000,2080.00000000,2084.89000000,18115.63807000,1617548399999,37772635.74570280,28580,9447.22621000,19699952.44595000,0
1617548400000,2084.89000000,2091.83000000,2070.17000000,2077.34000000,28156.11276000,1617551999999,58627265.11671100,33887,14033.88890000,29225700.41118790,0
1617552000000,2077.33000000,2086.16000000,2064.21000000,2072.85000000,23679.87508000,1617555599999,49109382.48518290,32383,11422.18484000,23687851.70445100,0
1617555600000,2073.27000000,2081.99000000,2070.50000000,2079.20000000,14909.48201000,1617559199999,30973284.31073950,47211,7067.33801000,14683308.38345490,0
1617559200000,2079.09000000,2083.67000000,2067.58000000,2072.74000000,17242.88054000,1617562799999,35793294.52840060,36067,8488.15301000,17620940.70095860,0
1617562800000,2072.69000000,2075.35000000,2055.13000000,2061.44000000,16309.03104000,1617566399999,33668974.29434030,34879,7481.38502000,15446527.50175790,0
1617566400000,2061.43000000,2066.61000000,2051.24000000,2062.56000000,13961.84370000,1617569999999,28731049.80457030,22802,7075.49428000,14559859.80461900,0
1617570000000,2062.65000000,2078.33000000,2057.58000000,2076.80000000,9796.56373000,1617573599999,20231166.00516110,22122,4937.85110000,10198585.88554760,0
1617573600000,2076.80000000,2077.28000000,2056.48000000,2070.73000000,17961.10855000,1617577199999,37112969.98887490,22918,8341.86601000,17239437.86612690,0
1617577200000,2070.73000000,2081.19000000,2070.16000000,2075.69000000,12804.45382000,1617580799999,26588111.57880880,24157,6407.08632000,13304830.24338440,0
1617580800000,2075.70000000,2085.00000000,2053.87000000,2056.19000000,22858.57773000,1617584399999,47267019.37933010,34809,10347.05155000,21401075.70337480,0
1617584400000,2056.35000000,2062.81000000,2050.20000000,2057.05000000,17006.30833000,1617587999999,34966650.72482150,21901,8256.55510000,16978976.16312140,0
1617588000000,2056.93000000,2057.05000000,2039.04000000,2043.85000000,19404.67887000,1617591599999,39727848.16511350,24596,9351.15133000,19143979.76953630,0
1617591600000,2043.68000000,2049.29000000,2022.20000000,2028.66000000,22848.28304000,1617595199999,46556224.27815950,26838,10171.43058000,20728487.35400860,0
1617595200000,2028.66000000,2038.00000000,2020.02000000,2022.72000000,23527.70491000,1617598799999,47747966.42358890,28622,12182.66389000,24718761.07024740,0
1617598800000,2022.89000000,2031.22000000,2006.28000000,2011.06000000,32723.13527000,1617602399999,66111285.44366900,58803,15350.36995000,31012094.73411940,0
1617602400000,2011.06000000,2027.07000000,2002.15000000,2014.02000000,37763.93174000,1617605999999,76105429.40547150,89573,19885.11455000,40082459.76982430,0
1617606000000,2014.01000000,2032.66000000,2009.17000000,2028.16000000,25260.71803000,1617609599999,51067232.96565460,28132,12357.78714000,24988199.73201790,0
1617609600000,2028.19000000,2032.00000000,2010.99000000,2028.87000000,23884.39928000,1617613199999,48295656.55071200,28149,11859.76219000,23980819.99660680,0
1617613200000,2028.88000000,2046.00000000,2017.36000000,2044.39000000,29638.64997000,1617616799999,60264726.98463560,30715,14172.84348000,28832239.87802540,0
1617616800000,2044.39000000,2049.80000000,2033.44000000,2049.09000000,19258.77078000,1617620399999,39304599.40772550,26308,9143.44184000,18664561.80407740,0
1617620400000,2049.03000000,2057.04000000,2042.00000000,2057.03000000,23886.88823000,1617623999999,48959923.81307600,29330,11462.99000000,23497588.66168000,0
1617624000000,2057.04000000,2067.78000000,2053.60000000,2060.41000000,24826.06455000,1617627599999,51164832.71991640,42691,12801.30707000,26382401.14044620,0
1617627600000,2060.41000000,2082.36000000,2053.40000000,2080.52000000,34921.79995000,1617631199999,72204544.29597520,51618,20416.45986000,42223273.00150430,0
1617631200000,2080.52000000,2125.00000000,2080.16000000,2118.21000000,66390.34187000,1617634799999,139768790.99697300,103141,36740.12242000,77328517.15942320,0
1617634800000,2118.21000000,2123.00000000,2101.22000000,2113.18000000,44109.86378000,1617638399999,93139733.90603640,49957,22596.32220000,47724573.11881580,0
1617638400000,2112.91000000,2123.02000000,2100.00000000,2110.27000000,37517.93122000,1617641999999,79246291.14119400,46282,18617.53234000,39336692.68724610,0
1617642000000,2110.22000000,2115.77000000,2087.99000000,2107.51000000,30654.61408000,1617645599999,64428637.73350530,36715,15769.53193000,33146889.49990150,0
1617645600000,2107.41000000,2111.89000000,2093.98000000,2098.67000000,25673.92767000,1617649199999,53953379.19521070,31169,11531.42767000,24232551.56598190,0
1617649200000,2098.67000000,2110.02000000,2096.14000000,2104.35000000,23982.89605000,1617652799999,50434416.39139950,26423,12482.75791000,26252479.67015210,0
1617652800000,2104.51000000,2130.64000000,2098.91000000,2104.07000000,36457.45077000,1617656399999,77072825.38255620,43438,16999.24671000,35937085.28140930,0
1617656400000,2104.13000000,2119.16000000,2104.00000000,2108.94000000,14843.18932000,1617659999999,31328415.39702060,25758,7770.68316000,16403596.44196690,0
1617660000000,2108.93000000,2125.00000000,2106.87000000,2113.30000000,22277.77973000,1617663599999,47080067.41735670,28362,11092.51408000,23442448.04748350,0
1617663600000,2113.56000000,2113.56000000,2084.12000000,2107.38000000,25205.70977000,1617667199999,52888447.69468740,34648,12283.53302000,25779314.61477530,0
1617667200000,2107.43000000,2143.56000000,2107.43000000,2141.65000000,32406.07891000,1617670799999,68920211.33170210,49735,16482.18449000,35063223.62788660,0
1617670800000,2141.73000000,2151.00000000,2118.51000000,2122.13000000,34543.19103000,1617674399999,73809368.02876050,49307,18845.71703000,40294501.85167550,0
1617674400000,2122.58000000,2135.73000000,2107.56000000,2128.22000000,17737.24793000,1617677999999,37617283.14048150,25534,8665.40245000,18376702.44182110,0
1617678000000,2128.21000000,2135.85000000,2113.00000000,2114.18000000,16895.78804000,1617681599999,35914881.22028370,21183,9224.62069000,19611209.36336060,0
1617681600000,2114.17000000,2126.29000000,2113.84000000,2123.56000000,20287.91432000,1617685199999,43006688.51711190,69915,11048.71759000,23419394.97304410,0
1617685200000,2123.56000000,2136.48000000,2121.90000000,2131.31000000,17076.45223000,1617688799999,36365609.58976980,50025,8657.46709000,18437415.90541530,0
1617688800000,2131.30000000,2134.39000000,2120.27000000,2131.65000000,18252.36517000,1617692399999,38841408.83844980,43623,9084.13072000,19331664.24515580,0
1617692400000,2131.65000000,2131.65000000,2090.00000000,2099.45000000,33076.76267000,1617695999999,69771232.16521900,41195,17144.56081000,36159371.48468490,0
1617696000000,2099.42000000,2122.84000000,2085.84000000,2086.80000000,48330.32566000,1617699599999,101448193.84090390,55032,25127.12515000,52757134.44620640,0
1617699600000,2086.77000000,2117.31000000,2084.23000000,2115.51000000,25457.92081000,1617703199999,53673647.71356080,38017,12244.49138000,25815704.33055840,0
1617703200000,2115.53000000,2130.37000000,2098.04000000,2099.32000000,38499.43550000,1617706799999,81500131.33130340,50309,18075.67469000,38265375.92549020,0
1617706800000,2099.33000000,2118.00000000,2098.39000000,2113.60000000,28042.21530000,1617710399999,59178656.37194520,37061,13844.23543000,29221389.58613290,0
1617710400000,2113.60000000,2128.98000000,2107.50000000,2109.68000000,30016.24788000,1617713999999,63679225.74673030,53127,15225.62433000,32300600.19576060,0
1617714000000,2109.69000000,2119.21000000,2098.50000000,2103.57000000,26232.62151000,1617717599999,55334986.51658220,53024,12941.18196000,27295401.62896500,0
1617717600000,2103.50000000,2103.57000000,2044.65000000,2080.48000000,68469.48567000,1617721199999,141900820.14459530,115281,31144.99038000,64542687.92662610,0
1617721200000,2080.16000000,2090.82000000,2066.51000000,2084.67000000,27617.25183000,1617724799999,57404329.50771410,52835,14232.15516000,29580141.88418880,0
1617724800000,2084.84000000,2112.14000000,2074.88000000,2105.04000000,29378.14522000,1617728399999,61549660.77750340,44743,16051.37658000,33638726.02642310,0
1617728400000,2105.16000000,2128.93000000,2098.84000000,2125.95000000,29059.42836000,1617731999999,61478773.71069770,39627,15209.55053000,32183322.95998690,0
1617732000000,2125.97000000,2129.35000000,2108.58000000,2123.68000000,22588.85392000,1617735599999,47902809.58987450,47754,10144.55106000,21511715.37678270,0
1617735600000,2123.68000000,2124.68000000,2100.30000000,2113.60000000,31814.82229000,1617739199999,67175218.03920200,62034,13620.16755000,28759268.29944830,0
1617739200000,2113.64000000,2123.35000000,2108.37000000,2121.07000000,18861.84639000,1617742799999,39934415.11019810,26423,8830.73515000,18697739.11557970,0
1617742800000,2121.07000000,2123.68000000,2085.00000000,2112.80000000,23990.88096000,1617746399999,50625374.55533810,35793,10041.18610000,21184785.82799290,0
1617746400000,2112.98000000,2123.41000000,2097.48000000,2112.24000000,23081.28454000,1617749999999,48765781.66746940,26853,10882.74472000,22994225.80986300,0
1617750000000,2112.25000000,2121.41000000,2106.63000000,2112.21000000,11669.48961000,1617753599999,24692105.58365910,18331,6043.66648000,12788454.55481490,0
1617753600000,2112.22000000,2129.01000000,2087.17000000,2092.02000000,21761.32492000,1617757199999,45929786.39123730,33072,10588.76049000,22346810.97932460,0
1617757200000,2092.36000000,2103.32000000,2080.05000000,2097.65000000,23164.02099000,1617760799999,48451489.87295740,30750,10643.69520000,22268195.57514300,0
1617760800000,2097.64000000,2115.66000000,2096.65000000,2110.20000000,14590.92096000,1617764399999,30720298.04234110,20421,7213.38974000,15187478.79876920,0
1617764400000,2110.38000000,2116.23000000,2101.40000000,2104.99000000,14630.83699000,1617767999999,30838578.44884860,19759,7431.35511000,15663938.53960370,0
1617768000000,2105.25000000,2106.51000000,2077.57000000,2090.50000000,25800.57146000,1617771599999,53939665.34764140,39970,11888.45814000,24853823.78202510,0
1617771600000,2090.50000000,2104.65000000,2079.46000000,2101.45000000,20499.84208000,1617775199999,42898799.26992190,28544,10542.41578000,22066197.57258090,0
1617775200000,2101.28000000,2110.00000000,2086.28000000,2089.70000000,24956.91822000,1617778799999,52361471.93999080,33218,12384.39787000,25993029.02561840,0
1617778800000,2089.70000000,2090.22000000,2067.70000000,2074.89000000,35995.43155000,1617782399999,74758735.30935520,46624,18928.84220000,39311229.82190450,0
1617782400000,2074.78000000,2074.78000000,2050.10000000,2063.06000000,29591.10225000,1617785999999,61022566.35640590,75409,13880.77188000,28630411.21954190,0
1617786000000,2063.00000000,2065.67000000,2021.36000000,2053.31000000,54233.67186000,1617789599999,110788368.90668510,90415,26102.13224000,53322093.47692230,0
1617789600000,2053.29000000,2058.00000000,2001.00000000,2006.43000000,50046.01910000,1617793199999,101494478.45678020,81973,22682.83870000,46028264.67785700,0
1617793200000,2006.38000000,2021.25000000,1957.59000000,1977.89000000,100283.94337000,1617796799999,198985060.71035460,127024,45372.14779000,90051079.88702200,0
1617796800000,1977.88000000,1986.90000000,1930.01000000,1981.92000000,79054.87472000,1617800399999,155232628.70454820,102128,36153.20523000,71020556.50515650,0
1617800400000,1982.12000000,2008.00000000,1974.32000000,2002.67000000,54438.77423000,1617803999999,108638120.19092380,66859,26576.61182000,53048127.91669800,0
1617804000000,2002.67000000,2012.22000000,1990.20000000,1995.19000000,38084.84776000,1617807599999,76280073.26449680,51609,17456.15948000,34969130.30908030,0
1617807600000,1995.19000000,2008.16000000,1972.54000000,1977.04000000,34382.54309000,1617811199999,68504178.55760220,43268,15839.18980000,31567145.40565110,0
1617811200000,1976.91000000,2009.06000000,1958.00000000,1997.00000000,48464.77702000,1617814799999,96229844.08979740,51567,26711.22154000,53003454.09338930,0
1617814800000,1997.08000000,1998.96000000,1961.22000000,1966.48000000,34886.00256000,1617818399999,69131977.21491500,41935,17296.08899000,34285601.06528180,0
1617818400000,1966.48000000,1991.25000000,1961.65000000,1962.16000000,28299.78316000,1617821999999,55884450.37948400,35638,13730.80126000,27121609.72280920,0
1617822000000,1962.52000000,1983.63000000,1937.28000000,1983.46000000,45048.40298000,1617825599999,88199393.35156850,50380,22002.91609000,43098858.80400350,0
1617825600000,1983.64000000,1988.38000000,1961.22000000,1988.38000000,26090.03724000,1617829199999,51614708.07130140,33858,14731.14128000,29148285.56618970,0
1617829200000,1988.38000000,1999.00000000,1978.99000000,1997.20000000,15115.85944000,1617832799999,30085515.38722680,26626,7741.86355000,15409156.69472210,0
1617832800000,1997.19000000,2013.97000000,1991.72000000,2007.28000000,18363.35285000,1617836399999,36813507.28670670,24901,9953.53539000,19957197.38767970,0
1617836400000,2007.29000000,2013.75000000,1957.90000000,1963.47000000,55201.04542000,1617839999999,109802878.50246680,73207,32050.94395000,63770306.78854180,0
1617840000000,1963.46000000,1990.99000000,1947.35000000,1985.80000000,32928.36275000,1617843599999,64968949.23683030,63894,16946.72123000,33432102.18186640,0
1617843600000,1986.07000000,1996.92000000,1977.39000000,1990.76000000,21724.04381000,1617847199999,43215344.13916150,40975,11197.01311000,22274804.16057730,0
1617847200000,1990.76000000,1995.88000000,1981.00000000,1994.52000000,15035.73749000,1617850799999,29887255.45104030,34866,7137.19167000,14187292.26676380,0
1617850800000,1994.53000000,1999.39000000,1983.00000000,1997.12000000,17441.70620000,1617854399999,34767777.09220030,19805,9512.77926000,18964065.38098340,0
1617854400000,1997.12000000,2026.00000000,1995.61000000,2018.65000000,24156.81352000,1617857999999,48578074.15305090,31228,12923.65493000,25986188.77512910,0
1617858000000,2018.66000000,2024.71000000,2004.08000000,2011.44000000,18009.79548000,1617861599999,36292117.61362210,25684,8113.87503000,16351106.16044350,0
1617861600000,2011.11000000,2022.36000000,2009.86000000,2018.62000000,20861.90264000,1617865199999,42082337.41167010,36376,10312.83285000,20803797.24307010,0
1617865200000,2018.64000000,2034.00000000,2015.33000000,2027.76000000,21897.38657000,1617868799999,44303500.33262300,81869,11144.69947000,22548736.36166880,0
1617868800000,2027.79000000,2037.00000000,2008.96000000,2015.01000000,21452.53531000,1617872399999,43416454.78377500,31378,10276.57464000,20800605.52252310,0
1617872400000,2015.02000000,2022.86000000,1995.66000000,2000.82000000,23059.89042000,1617875999999,46326070.32595560,28635,11385.03716000,22873869.93229760,0
1617876000000,2000.83000000,2005.14000000,1982.64000000,1998.29000000,25798.51159000,1617879599999,51492659.62926590,30832,14405.31313000,28754336.31828310,0
1617879600000,1998.42000000,2004.00000000,1990.53000000,1996.92000000,18819.98291000,1617883199999,37589404.42605590,24761,9600.55132000,19176900.81562500,0
1617883200000,1996.90000000,2035.94000000,1992.42000000,2029.54000000,29563.58563000,1617886799999,59651474.15074540,36437,15087.28626000,30445792.85507870,0
1617886800000,2029.55000000,2038.69000000,2023.21000000,2028.90000000,22149.77276000,1617890399999,44936262.31532660,30465,10756.20976000,21822709.32991300,0
1617890400000,2028.89000000,2051.81000000,2028.04000000,2043.18000000,27301.06545000,1617893999999,55774618.26507600,38853,13680.28375000,27947698.84968530,0
1617894000000,2043.17000000,2059.92000000,2042.24000000,2059.50000000,20505.53190000,1617897599999,42009824.71872050,41017,10767.20222000,22059104.51824630,0
1617897600000,2059.49000000,2077.23000000,2059.49000000,2067.18000000,30871.82312000,1617901199999,63895086.61408760,75800,15454.58559000,31984571.15873520,0
1617901200000,2067.17000000,2070.00000000,2058.28000000,2063.79000000,14046.53459000,1617904799999,28992958.83441570,56252,6607.11186000,13637692.11822440,0
1617904800000,2063.80000000,2072.56000000,2059.24000000,2066.28000000,15180.65216000,1617908399999,31373727.35077170,22268,8056.71886000,16651030.55555240,0
1617908400000,2066.19000000,2072.14000000,2051.34000000,2057.81000000,13800.81110000,1617911999999,28485626.09784480,22429,7096.12165000,14646696.30826730,0
1617912000000,2057.26000000,2066.82000000,2048.20000000,2055.46000000,22883.03571000,1617915599999,47159218.23841450,27136,8418.03405000,17343047.10852600,0
1617915600000,2055.42000000,2055.42000000,2043.23000000,2051.87000000,12881.71875000,1617919199999,26406146.07760880,40767,6060.26054000,12422889.31980230,0
1617919200000,2051.85000000,2073.84000000,2046.00000000,2071.99000000,16277.70647000,1617922799999,33628166.39151360,45234,8125.69400000,16784009.40329600,0
1617922800000,2071.99000000,2084.61000000,2070.35000000,2080.46000000,14707.09167000,1617926399999,30563177.36210610,24442,7844.82500000,16301352.62832230,0
1617926400000,2080.39000000,2096.00000000,2077.08000000,2092.18000000,18544.05190000,1617929999999,38732828.62165510,27834,9496.94919000,19838335.63641600,0
1617930000000,2092.18000000,2097.73000000,2077.82000000,2079.83000000,13856.35694000,1617933599999,28906348.72679230,21689,6463.58468000,13484897.84581620,0
1617933600000,2079.83000000,2086.33000000,2073.12000000,2074.60000000,10673.29738000,1617937199999,22208379.62185280,15229,4973.35938000,10349903.45486520,0
1617937200000,2074.60000000,2079.68000000,2068.33000000,2072.80000000,11971.58965000,1617940799999,24833830.87355970,16857,5410.45943000,11223581.26121110,0
1617940800000,2072.80000000,2079.68000000,2071.54000000,2075.34000000,11844.42939000,1617944399999,24581705.56275220,18127,5701.69762000,11833924.70171360,0
1617944400000,2075.34000000,2081.07000000,2070.51000000,2070.96000000,12928.52655000,1617947999999,26845741.39507700,32907,7198.04372000,14947301.03750850,0
1617948000000,2070.96000000,2081.76000000,2068.82000000,2072.75000000,13392.29692000,1617951599999,27796070.28903020,18541,6592.86376000,13686949.22589470,0
1617951600000,2072.75000000,2078.48000000,2057.86000000,2077.89000000,18113.37490000,1617955199999,37505544.45926540,26121,8748.60155000,18118285.74638220,0
1617955200000,2077.75000000,2078.44000000,2061.21000000,2068.39000000,16030.05202000,1617958799999,33196863.48508880,22471,7380.21023000,15284469.96490050,0
1617958800000,2068.48000000,2079.98000000,2067.89000000,2079.79000000,15703.26816000,1617962399999,32543926.77965470,22450,7140.64527000,14798395.97255020,0
1617962400000,2079.79000000,2100.00000000,2075.00000000,2089.07000000,37629.85031000,1617965999999,78744377.11346690,44565,19932.79119000,41731200.43719870,0
1617966000000,2088.95000000,2094.39000000,2079.46000000,2083.81000000,26016.52421000,1617969599999,54264985.01661520,35494,11712.29818000,24429579.68647110,0
1617969600000,2083.81000000,2088.92000000,2071.37000000,2078.84000000,21660.43779000,1617973199999,45066416.77523030,29436,10284.27873000,21398893.92716990,0
1617973200000,2078.99000000,2085.58000000,2070.00000000,2073.89000000,21183.33491000,1617976799999,44031429.66291920,27875,9507.16730000,19761619.06951180,0
1617976800000,2074.05000000,2082.50000000,2053.46000000,2067.47000000,26526.17804000,1617980399999,54878120.95628120,37804,13014.51635000,26931483.73323670,0
1617980400000,2067.58000000,2069.47000000,2055.55000000,2062.24000000,22088.73988000,1617983999999,45559474.23013890,27757,10783.56200000,22241533.40115740,0
1617984000000,2062.25000000,2071.42000000,2047.57000000,2071.42000000,29182.42396000,1617987599999,60082277.60096400,39353,12341.64229000,25415647.87829940,0
1617987600000,2071.42000000,2078.98000000,2067.12000000,2075.20000000,18487.23241000,1617991199999,38312461.79000650,51667,9616.24778000,19931413.96651510,0
1617991200000,2075.19000000,2079.47000000,2070.69000000,2077.90000000,14177.52603000,1617994799999,29429171.01888800,23180,6798.27005000,14114361.74985580,0
1617994800000,2077.91000000,2084.00000000,2069.60000000,2077.28000000,17911.68197000,1617998399999,37207107.38930840,25966,8326.63687000,17298999.57196960,0
1617998400000,2077.33000000,2082.40000000,2068.10000000,2070.72000000,13726.68904000,1618001999999,28504872.18963870,21898,6817.14461000,14155965.62108730,0
1618002000000,2070.74000000,2081.10000000,2068.45000000,2074.87000000,9071.93569000,1618005599999,18828523.44296360,20815,4774.48675000,9909713.61817440,0
1618005600000,2074.87000000,2078.87000000,2062.98000000,2066.53000000,12585.58560000,1618009199999,26067378.46486570,18172,5940.90734000,12305907.28305990,0
1618009200000,2066.23000000,2070.95000000,2056.16000000,2066.87000000,13082.05425000,1618012799999,27006280.55689180,18964,6419.42024000,13252775.08384840,0
1618012800000,2067.19000000,2075.00000000,2058.00000000,2066.51000000,12703.38062000,1618016399999,26248201.26690690,19651,6201.01004000,12813485.17050040,0
1618016400000,2066.50000000,2097.00000000,2060.47000000,2096.98000000,26371.51390000,1618019999999,54804279.80703890,29696,13055.53117000,27145118.26842980,0
1618020000000,2096.98000000,2118.01000000,2088.02000000,2116.56000000,41371.46648000,1618023599999,86826195.25402260,45349,24766.43796000,51994594.62995190,0
1618023600000,2116.55000000,2168.91000000,2115.76000000,2144.40000000,63347.00214000,1618027199999,135252643.69107630,107189,35514.44293000,75878322.97241540,0
1618027200000,2144.40000000,2197.50000000,2144.22000000,2191.18000000,81522.70187000,1618030799999,177150231.56613750,107422,42313.31515000,91971288.56763690,0
1618030800000,2191.18000000,2200.00000000,2155.02000000,2172.32000000,45834.23616000,1618034399999,99700807.59285640,81943,23380.31588000,50880516.57471140,0
1618034400000,2172.16000000,2184.81000000,2164.16000000,2167.83000000,25169.24742000,1618037999999,54715084.90035360,33493,13026.00215000,28317841.89675260,0
1618038000000,2167.84000000,2173.20000000,2140.27000000,2162.93000000,36285.08769000,1618041599999,78419534.28460990,42358,16692.74624000,36100924.86095330,0
1618041600000,2162.94000000,2176.83000000,2157.37000000,2162.00000000,21620.27562000,1618045199999,46883251.96982990,34465,11570.77546000,25093366.75576140,0
1618045200000,2162.00000000,2167.69000000,2159.06000000,2165.75000000,18688.67083000,1618048799999,40436659.16774610,25534,8171.43636000,17680741.57595340,0
1618048800000,2165.76000000,2176.00000000,2150.00000000,2163.05000000,20782.58279000,1618052399999,44966023.17785570,50185,10555.79173000,22840810.97104360,0
1618052400000,2163.05000000,2166.00000000,2156.71000000,2160.62000000,15811.91558000,1618055999999,34193631.09442280,54913,7876.23383000,17032622.46548540,0
1618056000000,2160.63000000,2167.00000000,2130.84000000,2144.37000000,30607.25872000,1618059599999,65894682.89231640,78646,13988.07081000,30121759.66794400,0
1618059600000,2144.38000000,2159.57000000,2135.33000000,2157.78000000,27935.01728000,1618063199999,59958071.85155900,80290,14352.75514000,30805431.89524690,0
1618063200000,2157.77000000,2161.00000000,2150.22000000,2158.11000000,16909.13598000,1618066799999,36439263.60895170,40327,8364.99339000,18027207.06794260,0
1618066800000,2158.09000000,2166.88000000,2147.34000000,2156.07000000,17630.44481000,1618070399999,38017476.30617090,30021,8400.81789000,18116197.72305050,0
1618070400000,2156.36000000,2167.57000000,2147.60000000,2153.99000000,22957.26077000,1618073999999,49523665.90981350,63158,10839.35013000,23388241.22868630,0
1618074000000,2154.00000000,2154.00000000,2138.05000000,2145.75000000,18140.07431000,1618077599999,38948305.24999180,31025,9285.71953000,19938083.37437550,0
1618077600000,2145.76000000,2145.76000000,2121.61000000,2142.84000000,22804.38611000,1618081199999,48650762.20576750,34718,10579.34535000,22568579.38492970,0
1618081200000,2142.85000000,2142.85000000,2124.02000000,2128.42000000,15236.16026000,1618084799999,32490710.56399730,24344,7350.50979000,15676149.32468120,0
1618084800000,2128.42000000,2136.79000000,2083.53000000,2096.24000000,28655.16999000,1618088399999,60455875.35962850,47940,12505.28305000,26396845.74855540,0
1618088400000,2096.59000000,2116.93000000,2085.20000000,2116.67000000,16392.96932000,1618091999999,34497488.16688400,47633,8796.80100000,18514070.20129220,0
1618092000000,2116.67000000,2123.39000000,2110.02000000,2110.24000000,12062.68672000,1618095599999,25540115.32820640,26897,5130.49976000,10863616.16112440,0
1618095600000,2110.24000000,2140.75000000,2106.95000000,2133.49000000,16619.56357000,1618099199999,35351920.64216970,37964,7910.35917000,16828937.99785310,0
1618099200000,2133.49000000,2146.23000000,2123.34000000,2136.47000000,19032.76707000,1618102799999,40691062.25799360,42964,9847.94003000,21055820.02392780,0
1618102800000,2136.46000000,2152.90000000,2128.68000000,2152.05000000,20801.31357000,1618106399999,44541067.62039250,38079,11389.11202000,24389827.35113580,0
